date,sentiment
2021-06-26,positive
2021-06-26,positive
2021-06-26,neutral
2021-07-03,neutral
2021-07-03,positive
2021-07-03,positive
2021-07-03,neutral
2021-07-03,neutral
2021-07-03,positive
2021-07-03,neutral
2021-07-03,neutral
2021-07-03,neutral
2021-07-03,positive
2021-07-03,neutral
2021-07-03,neutral
2021-07-03,neutral
2021-07-03,neutral
2021-07-03,neutral
2021-07-03,positive
2021-07-03,neutral
2021-07-03,neutral
2021-07-03,neutral
2021-07-03,positive
2021-07-03,positive
2021-07-03,neutral
2021-07-03,neutral
2021-07-03,neutral
2021-07-03,neutral
2021-07-04,positive
2021-07-04,neutral
2021-07-04,positive
2021-07-04,positive
2021-07-04,neutral
2021-07-04,neutral
2021-07-04,neutral
2021-07-04,positive
2021-07-04,positive
2021-07-04,neutral
2021-07-04,neutral
2021-07-04,positive
2021-07-04,neutral
2021-07-04,neutral
2021-07-04,neutral
2021-07-04,neutral
2021-07-04,neutral
2021-07-04,neutral
2021-07-04,neutral
2021-07-04,neutral
2021-07-04,positive
2021-07-04,neutral
2021-07-04,positive
2021-07-04,positive
2021-07-04,neutral
2021-07-18,positive
2021-07-18,positive
2021-07-18,neutral
2021-07-18,neutral
2021-07-18,neutral
2021-07-18,neutral
2021-07-18,positive
2021-07-18,positive
2021-07-18,positive
2021-07-18,neutral
2021-07-18,positive
2021-07-18,neutral
2021-07-18,positive
2021-07-18,positive
2021-07-18,neutral
2021-07-18,positive
2021-07-18,positive
2021-07-18,neutral
2021-07-18,neutral
2021-07-18,neutral
2021-07-18,neutral
2021-07-18,positive
2021-07-18,neutral
2021-07-18,neutral
2021-07-18,neutral
2021-07-24,neutral
2021-07-24,positive
2021-07-24,positive
2021-07-24,positive
2021-07-24,neutral
2021-07-24,positive
2021-07-24,positive
2021-07-24,neutral
2021-07-24,neutral
2021-07-24,neutral
2021-07-24,positive
2021-07-24,positive
2021-07-24,positive
2021-07-24,neutral
2021-07-24,neutral
2021-07-24,positive
2021-07-24,positive
2021-07-24,neutral
2021-07-24,positive
2021-07-24,positive
2021-07-24,neutral
2021-07-24,positive
2021-07-24,neutral
2021-07-24,positive
2021-07-24,neutral
2021-07-31,neutral
2021-07-31,positive
2021-07-31,positive
2021-07-31,neutral
2021-07-31,neutral
2021-07-31,positive
2021-07-31,positive
2021-07-31,positive
2021-07-31,neutral
2021-07-31,positive
2021-07-31,neutral
2021-07-31,positive
2021-07-31,positive
2021-07-31,neutral
2021-07-31,positive
2021-07-31,positive
2021-07-31,positive
2021-07-31,positive
2021-07-31,neutral
2021-07-31,positive
2021-07-31,neutral
2021-07-31,neutral
2021-07-31,positive
2021-07-31,neutral
2021-07-31,neutral
2021-08-01,neutral
2021-08-01,neutral
2021-08-01,positive
2021-08-01,positive
2021-08-01,neutral
2021-08-01,positive
2021-08-01,positive
2021-08-01,neutral
2021-08-01,positive
2021-08-01,neutral
2021-08-01,neutral
2021-08-01,positive
2021-08-01,neutral
2021-08-01,neutral
2021-08-01,neutral
2021-08-01,neutral
2021-08-01,positive
2021-08-01,positive
2021-08-01,neutral
2021-08-01,positive
2021-08-01,neutral
2021-08-01,positive
2021-08-01,neutral
2021-08-01,positive
2021-08-01,neutral
2021-08-07,positive
2021-08-07,neutral
2021-08-07,neutral
2021-08-07,positive
2021-08-07,neutral
2021-08-07,positive
2021-08-07,neutral
2021-08-07,positive
2021-08-07,positive
2021-08-07,neutral
2021-08-07,neutral
2021-08-07,neutral
2021-08-07,positive
2021-08-07,positive
2021-08-07,neutral
2021-08-07,positive
2021-08-07,positive
2021-08-07,neutral
2021-08-07,neutral
2021-08-07,neutral
2021-08-07,negative
2021-08-07,neutral
2021-08-07,positive
2021-08-07,neutral
2021-08-07,neutral
2021-08-08,positive
2021-08-08,positive
2021-08-08,positive
2021-08-08,positive
2021-08-08,neutral
2021-08-08,positive
2021-08-08,negative
2021-08-08,positive
2021-08-08,positive
2021-08-08,neutral
2021-08-08,neutral
2021-08-08,neutral
2021-08-08,neutral
2021-08-08,positive
2021-08-08,neutral
2021-08-08,neutral
2021-08-08,neutral
2021-08-08,neutral
2021-08-08,positive
2021-08-08,neutral
2021-08-08,positive
2021-08-08,neutral
2021-08-08,neutral
2021-08-08,neutral
2021-08-08,positive
2021-08-15,neutral
2021-08-15,neutral
2021-08-15,positive
2021-08-15,positive
2021-08-15,positive
2021-08-15,positive
2021-08-15,neutral
2021-08-15,neutral
2021-08-15,positive
2021-08-15,positive
2021-08-15,neutral
2021-08-15,negative
2021-08-15,positive
2021-08-15,positive
2021-08-15,neutral
2021-08-15,neutral
2021-08-15,neutral
2021-08-15,neutral
2021-08-15,positive
2021-08-15,positive
2021-08-15,neutral
2021-08-15,neutral
2021-08-15,neutral
2021-08-15,neutral
2021-08-15,neutral
2021-08-21,neutral
2021-08-21,positive
2021-08-21,neutral
2021-08-21,positive
2021-08-21,positive
2021-08-21,neutral
2021-08-21,neutral
2021-08-21,neutral
2021-08-21,positive
2021-08-21,neutral
2021-08-21,neutral
2021-08-21,neutral
2021-08-21,neutral
2021-08-21,neutral
2021-08-21,positive
2021-08-21,positive
2021-08-21,neutral
2021-08-21,positive
2021-08-21,positive
2021-08-21,neutral
2021-08-21,neutral
2021-08-21,neutral
2021-08-21,positive
2021-08-21,neutral
2021-08-21,neutral
2021-08-26,positive
2021-08-26,neutral
2021-08-26,negative
2021-08-26,positive
2021-08-26,positive
2021-08-26,positive
2021-08-26,neutral
2021-08-26,positive
2021-08-26,negative
2021-08-26,neutral
2021-08-26,positive
2021-08-26,neutral
2021-08-26,neutral
2021-08-26,positive
2021-08-26,neutral
2021-08-26,neutral
2021-08-26,neutral
2021-08-26,neutral
2021-08-26,positive
2021-08-26,positive
2021-08-26,neutral
2021-08-26,neutral
2021-08-26,neutral
2021-08-26,negative
2021-08-26,positive
2021-08-28,neutral
2021-08-28,positive
2021-08-28,positive
2021-08-28,positive
2021-08-28,positive
2021-08-28,neutral
2021-08-28,positive
2021-08-28,neutral
2021-08-28,positive
2021-08-28,negative
2021-08-28,positive
2021-08-28,neutral
2021-08-28,negative
2021-08-28,positive
2021-08-28,neutral
2021-08-28,neutral
2021-08-28,neutral
2021-08-28,neutral
2021-08-28,neutral
2021-08-28,neutral
2021-08-28,neutral
2021-08-28,neutral
2021-08-28,neutral
2021-08-28,positive
2021-08-28,neutral
2021-08-29,neutral
2021-08-29,neutral
2021-08-29,positive
2021-08-29,positive
2021-08-29,positive
2021-08-29,positive
2021-08-29,positive
2021-08-29,positive
2021-08-29,positive
2021-08-29,neutral
2021-08-29,negative
2021-08-29,neutral
2021-08-29,positive
2021-08-29,neutral
2021-08-29,neutral
2021-08-29,positive
2021-08-29,positive
2021-08-29,neutral
2021-08-29,neutral
2021-08-29,neutral
2021-08-29,neutral
2021-08-29,neutral
2021-08-29,positive
2021-08-29,neutral
2021-08-29,neutral
2021-08-30,neutral
2021-08-30,positive
2021-08-30,neutral
2021-08-30,neutral
2021-08-30,neutral
2021-08-30,positive
2021-08-30,positive
2021-08-30,positive
2021-08-30,neutral
2021-08-30,positive
2021-08-30,positive
2021-08-30,positive
2021-08-30,positive
2021-08-30,neutral
2021-08-30,neutral
2021-08-30,neutral
2021-08-30,neutral
2021-08-30,neutral
2021-08-30,neutral
2021-08-30,positive
2021-08-30,positive
2021-08-30,neutral
2021-08-30,positive
2021-08-30,neutral
2021-08-30,neutral
2021-09-02,neutral
2021-09-02,positive
2021-09-02,positive
2021-09-02,negative
2021-09-02,positive
2021-09-02,neutral
2021-09-02,neutral
2021-09-02,neutral
2021-09-02,neutral
2021-09-02,positive
2021-09-02,positive
2021-09-02,positive
2021-09-02,neutral
2021-09-02,neutral
2021-09-02,neutral
2021-09-02,neutral
2021-09-02,positive
2021-09-02,neutral
2021-09-02,neutral
2021-09-02,neutral
2021-09-02,neutral
2021-09-02,positive
2021-09-02,neutral
2021-09-02,neutral
2021-09-02,positive
2021-09-04,positive
2021-09-04,positive
2021-09-04,positive
2021-09-04,positive
2021-09-04,positive
2021-09-04,negative
2021-09-04,neutral
2021-09-04,neutral
2021-09-04,neutral
2021-09-04,positive
2021-09-04,neutral
2021-09-04,neutral
2021-09-04,positive
2021-09-04,positive
2021-09-04,positive
2021-09-04,positive
2021-09-04,neutral
2021-09-04,neutral
2021-09-04,neutral
2021-09-04,positive
2021-09-04,neutral
2021-09-04,positive
2021-09-04,positive
2021-09-04,neutral
2021-09-04,neutral
2021-09-05,neutral
2021-09-05,positive
2021-09-05,neutral
2021-09-05,positive
2021-09-05,positive
2021-09-05,positive
2021-09-05,neutral
2021-09-05,negative
2021-09-05,neutral
2021-09-05,positive
2021-09-05,negative
2021-09-05,positive
2021-09-05,neutral
2021-09-05,positive
2021-09-05,neutral
2021-09-05,neutral
2021-09-05,neutral
2021-09-05,neutral
2021-09-05,neutral
2021-09-05,neutral
2021-09-05,neutral
2021-09-05,positive
2021-09-05,positive
2021-09-05,positive
2021-09-05,neutral
2021-09-06,neutral
2021-09-06,positive
2021-09-06,positive
2021-09-06,positive
2021-09-06,positive
2021-09-06,neutral
2021-09-06,positive
2021-09-06,neutral
2021-09-06,negative
2021-09-06,positive
2021-09-06,positive
2021-09-06,neutral
2021-09-06,positive
2021-09-06,positive
2021-09-06,neutral
2021-09-06,neutral
2021-09-06,positive
2021-09-06,neutral
2021-09-06,neutral
2021-09-06,neutral
2021-09-06,neutral
2021-09-06,positive
2021-09-06,positive
2021-09-06,positive
2021-09-06,neutral
2021-09-11,neutral
2021-09-11,positive
2021-09-11,neutral
2021-09-11,positive
2021-09-11,negative
2021-09-11,neutral
2021-09-11,neutral
2021-09-11,neutral
2021-09-11,positive
2021-09-11,neutral
2021-09-11,neutral
2021-09-11,neutral
2021-09-11,positive
2021-09-11,positive
2021-09-11,positive
2021-09-11,neutral
2021-09-11,positive
2021-09-11,positive
2021-09-11,positive
2021-09-11,neutral
2021-09-11,negative
2021-09-11,positive
2021-09-11,neutral
2021-09-11,neutral
2021-09-11,positive
2021-09-12,neutral
2021-09-12,positive
2021-09-12,positive
2021-09-12,positive
2021-09-12,neutral
2021-09-12,positive
2021-09-12,neutral
2021-09-12,positive
2021-09-12,neutral
2021-09-12,neutral
2021-09-12,neutral
2021-09-12,neutral
2021-09-12,positive
2021-09-12,neutral
2021-09-12,positive
2021-09-12,neutral
2021-09-12,positive
2021-09-12,neutral
2021-09-12,positive
2021-09-12,neutral
2021-09-12,neutral
2021-09-12,neutral
2021-09-12,positive
2021-09-12,positive
2021-09-12,neutral
2021-09-18,neutral
2021-09-18,neutral
2021-09-18,positive
2021-09-18,positive
2021-09-18,positive
2021-09-18,neutral
2021-09-18,positive
2021-09-18,neutral
2021-09-18,neutral
2021-09-18,neutral
2021-09-18,negative
2021-09-18,positive
2021-09-18,positive
2021-09-18,neutral
2021-09-18,positive
2021-09-18,positive
2021-09-18,neutral
2021-09-18,neutral
2021-09-18,positive
2021-09-18,neutral
2021-09-18,neutral
2021-09-18,neutral
2021-09-18,neutral
2021-09-18,positive
2021-09-18,neutral
2021-09-25,neutral
2021-09-25,positive
2021-09-25,positive
2021-09-25,positive
2021-09-25,negative
2021-09-25,neutral
2021-09-25,positive
2021-09-25,neutral
2021-09-25,neutral
2021-09-25,neutral
2021-09-25,neutral
2021-09-25,neutral
2021-09-25,neutral
2021-09-25,positive
2021-09-25,neutral
2021-09-25,neutral
2021-09-25,neutral
2021-09-25,neutral
2021-09-25,neutral
2021-09-25,negative
2021-09-25,neutral
2021-09-25,positive
2021-09-25,neutral
2021-09-25,positive
2021-09-25,neutral
2021-09-26,positive
2021-09-26,positive
2021-09-26,positive
2021-09-26,neutral
2021-09-26,positive
2021-09-26,negative
2021-09-26,neutral
2021-09-26,neutral
2021-09-26,neutral
2021-09-26,positive
2021-09-26,neutral
2021-09-26,neutral
2021-09-26,neutral
2021-09-26,neutral
2021-09-26,positive
2021-09-26,neutral
2021-09-26,neutral
2021-09-26,neutral
2021-09-26,neutral
2021-09-26,neutral
2021-09-26,positive
2021-09-26,positive
2021-09-26,positive
2021-09-26,neutral
2021-09-26,positive
2021-10-02,neutral
2021-10-02,neutral
2021-10-02,positive
2021-10-02,positive
2021-10-02,neutral
2021-10-02,positive
2021-10-02,neutral
2021-10-02,neutral
2021-10-02,neutral
2021-10-02,positive
2021-10-02,negative
2021-10-02,positive
2021-10-02,neutral
2021-10-02,neutral
2021-10-02,positive
2021-10-02,neutral
2021-10-02,neutral
2021-10-02,neutral
2021-10-02,positive
2021-10-02,positive
2021-10-02,neutral
2021-10-02,neutral
2021-10-02,neutral
2021-10-02,neutral
2021-10-02,neutral
2021-10-09,neutral
2021-10-09,positive
2021-10-09,positive
2021-10-09,neutral
2021-10-09,positive
2021-10-09,neutral
2021-10-09,positive
2021-10-09,positive
2021-10-09,positive
2021-10-09,neutral
2021-10-09,neutral
2021-10-09,neutral
2021-10-09,positive
2021-10-09,positive
2021-10-09,positive
2021-10-09,neutral
2021-10-09,neutral
2021-10-09,negative
2021-10-09,neutral
2021-10-09,neutral
2021-10-09,positive
2021-10-09,neutral
2021-10-09,neutral
2021-10-09,positive
2021-10-09,neutral
2021-10-30,positive
2021-10-30,neutral
2021-10-30,positive
2021-10-30,positive
2021-10-30,negative
2021-10-30,neutral
2021-10-30,neutral
2021-10-30,negative
2021-10-30,positive
2021-10-30,neutral
2021-10-30,neutral
2021-10-30,neutral
2021-10-30,positive
2021-10-30,positive
2021-10-30,positive
2021-10-30,neutral
2021-10-30,positive
2021-10-30,neutral
2021-10-30,positive
2021-10-30,neutral
2021-10-30,negative
2021-10-30,neutral
2021-10-30,neutral
2021-10-30,neutral
2021-10-30,neutral
2021-11-06,neutral
2021-11-06,neutral
2021-11-06,positive
2021-11-06,positive
2021-11-06,neutral
2021-11-06,neutral
2021-11-06,neutral
2021-11-06,neutral
2021-11-06,neutral
2021-11-06,neutral
2021-11-06,neutral
2021-11-06,positive
2021-11-06,positive
2021-11-06,positive
2021-11-06,positive
2021-11-06,neutral
2021-11-06,neutral
2021-11-06,positive
2021-11-06,neutral
2021-11-06,neutral
2021-11-06,positive
2021-11-06,positive
2021-11-06,neutral
2021-11-06,neutral
2021-11-06,neutral
2021-11-13,neutral
2021-11-13,positive
2021-11-13,neutral
2021-11-13,negative
2021-11-13,neutral
2021-11-13,positive
2021-11-13,positive
2021-11-13,neutral
2021-11-13,positive
2021-11-13,neutral
2021-11-13,neutral
2021-11-13,positive
2021-11-13,neutral
2021-11-13,neutral
2021-11-13,neutral
2021-11-13,neutral
2021-11-13,positive
2021-11-13,neutral
2021-11-13,positive
2021-11-13,negative
2021-11-13,positive
2021-11-13,positive
2021-11-13,neutral
2021-11-13,neutral
2021-11-13,neutral
2021-11-20,neutral
2021-11-20,neutral
2021-11-20,neutral
2021-11-20,positive
2021-11-20,neutral
2021-11-20,positive
2021-11-20,positive
2021-11-20,neutral
2021-11-20,positive
2021-11-20,positive
2021-11-20,negative
2021-11-20,positive
2021-11-20,neutral
2021-11-20,neutral
2021-11-20,positive
2021-11-20,neutral
2021-11-20,neutral
2021-11-20,neutral
2021-11-20,neutral
2021-11-20,neutral
2021-11-20,neutral
2021-11-20,neutral
2021-11-20,neutral
2021-11-20,neutral
2021-11-20,positive
2021-11-21,positive
2021-11-21,neutral
2021-11-21,neutral
2021-11-21,neutral
2021-11-21,positive
2021-11-21,positive
2021-11-21,positive
2021-11-21,negative
2021-11-21,neutral
2021-11-21,positive
2021-11-21,positive
2021-11-21,positive
2021-11-21,neutral
2021-11-21,neutral
2021-11-21,neutral
2021-11-21,neutral
2021-11-21,neutral
2021-11-21,neutral
2021-11-21,neutral
2021-11-21,neutral
2021-11-21,neutral
2021-11-21,neutral
2021-11-21,positive
2021-11-21,neutral
2021-11-21,neutral
2021-11-28,neutral
2021-11-28,positive
2021-11-28,neutral
2021-11-28,neutral
2021-11-28,negative
2021-11-28,neutral
2021-11-28,positive
2021-11-28,positive
2021-11-28,negative
2021-11-28,neutral
2021-11-28,neutral
2021-11-28,positive
2021-11-28,neutral
2021-11-28,neutral
2021-11-28,positive
2021-11-28,positive
2021-11-28,neutral
2021-11-28,positive
2021-11-28,neutral
2021-11-28,positive
2021-11-28,neutral
2021-11-28,neutral
2021-11-28,neutral
2021-11-28,neutral
2021-11-28,neutral
2021-12-05,neutral
2021-12-05,neutral
2021-12-05,positive
2021-12-05,positive
2021-12-05,neutral
2021-12-05,neutral
2021-12-05,positive
2021-12-05,neutral
2021-12-05,positive
2021-12-05,neutral
2021-12-05,neutral
2021-12-05,neutral
2021-12-05,neutral
2021-12-05,positive
2021-12-05,neutral
2021-12-05,neutral
2021-12-05,neutral
2021-12-05,neutral
2021-12-05,neutral
2021-12-05,negative
2021-12-05,neutral
2021-12-05,positive
2021-12-05,positive
2021-12-05,neutral
2021-12-05,neutral
2021-12-12,neutral
2021-12-12,positive
2021-12-12,positive
2021-12-12,positive
2021-12-12,neutral
2021-12-12,positive
2021-12-12,positive
2021-12-12,neutral
2021-12-12,positive
2021-12-12,positive
2021-12-12,positive
2021-12-12,neutral
2021-12-12,neutral
2021-12-12,neutral
2021-12-12,neutral
2021-12-12,neutral
2021-12-12,neutral
2021-12-12,neutral
2021-12-12,positive
2021-12-12,neutral
2021-12-12,neutral
2021-12-12,positive
2021-12-12,positive
2021-12-12,neutral
2021-12-12,neutral
2021-12-18,neutral
2021-12-18,positive
2021-12-18,neutral
2021-12-18,neutral
2021-12-18,positive
2021-12-18,positive
2021-12-18,positive
2021-12-18,neutral
2021-12-18,neutral
2021-12-18,positive
2021-12-18,neutral
2021-12-18,neutral
2021-12-18,neutral
2021-12-18,positive
2021-12-18,positive
2021-12-18,positive
2021-12-18,positive
2021-12-18,positive
2021-12-18,negative
2021-12-18,neutral
2021-12-18,positive
2021-12-18,neutral
2021-12-18,positive
2021-12-18,neutral
2021-12-18,neutral
2021-12-19,neutral
2021-12-19,positive
2021-12-19,neutral
2021-12-19,neutral
2021-12-19,positive
2021-12-19,positive
2021-12-19,positive
2021-12-19,neutral
2021-12-19,neutral
2021-12-19,neutral
2021-12-19,neutral
2021-12-19,neutral
2021-12-19,neutral
2021-12-19,neutral
2021-12-19,positive
2021-12-19,positive
2021-12-19,neutral
2021-12-19,negative
2021-12-19,positive
2021-12-19,neutral
2021-12-19,neutral
2021-12-19,neutral
2021-12-19,positive
2021-12-19,neutral
2021-12-19,neutral
2021-12-26,neutral
2021-12-26,positive
2021-12-26,positive
2021-12-26,neutral
2021-12-26,neutral
2021-12-26,neutral
2021-12-26,neutral
2021-12-26,neutral
2021-12-26,neutral
2021-12-26,positive
2021-12-26,positive
2021-12-26,positive
2021-12-26,positive
2021-12-26,neutral
2021-12-26,positive
2021-12-26,neutral
2021-12-26,neutral
2021-12-26,negative
2021-12-26,positive
2021-12-26,negative
2021-12-26,neutral
2021-12-26,positive
2021-12-26,neutral
2021-12-26,neutral
2021-12-26,neutral
2022-01-01,positive
2022-01-01,neutral
2022-01-01,positive
2022-01-01,positive
2022-01-01,neutral
2022-01-01,negative
2022-01-01,positive
2022-01-01,neutral
2022-01-01,neutral
2022-01-01,neutral
2022-01-01,positive
2022-01-01,neutral
2022-01-01,negative
2022-01-01,negative
2022-01-01,positive
2022-01-01,neutral
2022-01-01,neutral
2022-01-01,neutral
2022-01-01,positive
2022-01-01,positive
2022-01-01,positive
2022-01-01,positive
2022-01-01,neutral
2022-01-01,positive
2022-01-01,positive
2022-01-08,positive
2022-01-08,neutral
2022-01-08,neutral
2022-01-08,positive
2022-01-08,positive
2022-01-08,neutral
2022-01-08,neutral
2022-01-08,positive
2022-01-08,negative
2022-01-08,negative
2022-01-08,neutral
2022-01-08,neutral
2022-01-08,positive
2022-01-08,neutral
2022-01-08,positive
2022-01-08,neutral
2022-01-08,positive
2022-01-08,neutral
2022-01-08,positive
2022-01-08,positive
2022-01-08,neutral
2022-01-08,neutral
2022-01-08,positive
2022-01-08,positive
2022-01-08,negative
2022-01-15,positive
2022-01-15,neutral
2022-01-15,neutral
2022-01-15,neutral
2022-01-15,neutral
2022-01-15,positive
2022-01-15,positive
2022-01-15,negative
2022-01-15,negative
2022-01-15,neutral
2022-01-15,neutral
2022-01-15,positive
2022-01-15,positive
2022-01-15,neutral
2022-01-15,positive
2022-01-15,positive
2022-01-15,negative
2022-01-15,neutral
2022-01-15,negative
2022-01-15,neutral
2022-01-15,neutral
2022-01-15,positive
2022-01-15,neutral
2022-01-15,neutral
2022-01-15,neutral
2022-01-23,positive
